"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
"1",0.000659679402585634,-0.0608035427542062,0.0010042295621079,0.000597794971285384,0.00158974483430828,-0.227972826836172,-0.167566348377887,0.198337831029037,-0.000114122421168486,-0.0899023460966353,-0.233286573212687,-0.988657308272145,0.239292788703364,0.00216946362678924,-0.28203255947022,-0.0958978485936146,0.000160061004075566,0.0290657861077865,0.979472018945445,0.000192982834876312,1.22589574157064,-0.00195117557773882,-0.000479658554893958,0.000966452175445247,-0.0309428282059962,-0.176426704086717,-0.000547877814086052,-0.00202460023627301,-0.0363341460565748,-0.109930306262667,-1.51127606741813,-0.0634955230954715,0.296296679904192,-0.569438375377523,0.234384952284452,0.48721138811667,-0.243080874752341,-0.296699005982266,0.117884845336857,-0.00732606455391672,-0.235225697991572,-0.148437477275748,-0.00280973919314652,-0.30899143358857,-0.261027620175161,0.297755190423591,-1.96272247913156,0.5072805638963,0.00107988191446719,-0.0544336329132905
"2",0.0320137499279554,0.213979462006791,-0.00133298248144157,-0.348992205804486,0.00547625294876296,-0.390220043550809,0.228892465486559,-0.0286297244134225,0.124123695596245,-0.216672343334522,-0.403793312178195,-1.25101126426458,-0.0593728335274204,-0.00111378631447884,0.244714143330641,0.18650219520796,-0.869453807647029,0.321900153521386,0.485213406480128,-0.000932638254568366,1.60520686394203,-0.204273037589886,0.00482483154052617,0.00219871158910909,-0.0218800378020838,-0.496440647196801,-0.0387419777115829,-0.00689306671055149,-0.119633906332162,0.221056675201875,-1.73371520385632,-0.155598713525419,0.532826061224328,-0.951360311429202,0.398470775913294,-0.169220916560275,0.261460418996213,-0.377736240466059,-0.51873645474862,0.654826742262322,0.168168236629361,-0.198421184359351,0.00249796693201415,-0.780369867757928,0.19178614628033,0.416995750439096,-2.09164886582778,0.743218225215596,0.00142366377474448,-0.217378074280445
"3",0.0755861202708295,0.371258128349931,-0.338971751803791,-0.180639812352315,-0.00071454258688332,-0.194270278075075,-0.162242779907391,0.171156642967018,-0.0281964757396148,0.3820818457588,-0.450871983264915,-1.53481045890991,0.215259847163308,-0.000711474728288544,0.0326610858790994,0.0358752855074458,0.0253802187244669,0.0373902287994791,0.958309806022385,0.000602619396925823,1.18740106412559,-0.0154451469425057,-0.0498058734438653,-0.00134155287776558,-0.136477075482694,-0.411771023964283,-0.00296641501667276,0.00250245326486286,0.139186161697544,-0.116326090297405,-1.58369227177063,-0.187276760106177,0.496036732467796,-0.714208513155723,0.227269340311963,0.16673620075689,0.10529542363407,-0.676329553418942,0.533916905293364,0.205475280507839,-0.2175862950076,-0.0160910964300873,0.00176214659205179,-0.80765239137486,-0.0309600894025428,0.268772126766667,-1.56182244582089,0.596223695417769,0.603637771781258,-0.753780042983498
"4",0.00077785164393018,0.434843300140462,0.00169345439517155,-0.573815253844788,0.0789410923153823,-0.186292035203074,0.515404206681012,-0.613889611924224,0.598257469425033,0.143911299172189,-0.660999394235217,-1.4995103710605,0.515907258829825,-0.000493104554753982,0.0090012066296562,0.300585241744285,-0.354741664075045,-0.00110621843342097,0.85829003218097,-0.00378155029060186,0.928118862021425,0.253020948283321,-0.249713298380676,0.148730819737959,-0.173429476084565,0.273086521947312,-0.264645191900552,0.271018987574648,-0.533090106573244,0.22763560448667,-1.45703017270834,-0.332964994302145,0.679850637722394,0.00650809354848976,-0.0482318705922202,0.32991660918869,-0.265449398924559,-0.39764995653888,0.250351025065712,-0.0369605797916936,0.350966287106308,-0.33799726093763,-0.000680682412793987,-0.416986294826105,-0.0734103395939729,0.260796683233846,-1.7365966354534,0.486123682061428,0.159460917623103,-0.161502998076597
"5",0.0997888770715121,0.219235202582032,-0.00733926347510972,-0.515898285251229,-0.0585970278903366,-0.101034920531547,0.13055556124609,-0.505088480924294,0.629661950958013,0.000752235117284394,-0.673686497185604,-0.79826427863259,0.154291605691481,-0.00016948467493788,-0.100017956740085,-0.0715985917912814,-0.312611231513142,0.515979074052613,0.788040629555317,0.000893153632090381,0.88857000666573,0.276372785007704,-0.0469313385019719,-0.311855915940325,0.0124153179295366,-0.652574653294449,0.0640354621297449,-0.0310534271587448,0.310744175280813,0.258599910535971,-1.32488053652815,0.0729750814064418,0.408042320912503,-0.629157531433211,-0.180523549970553,0.466054953405337,-0.0964275120360381,-0.453290402005927,0.0362542802125209,0.297705812304497,0.230032341803371,-0.427611476615283,-0.00148421414085608,-0.544002245190109,-0.192541595256614,0.564267207583786,-1.78920939988843,0.21349858766535,0.55347341418165,-0.261821620988682
"6",-0.0787053891302572,0.204643119050209,-0.00497365373831226,0.138863206630691,-0.238732406939502,0.00165838072325189,0.0333858744385143,-0.788279595107149,0.969601511485067,-0.311079553651844,-0.322496632800131,-0.595501473893736,-0.00178748366713398,-0.00157391605845775,0.0297853014358218,-0.140546767174235,-0.613405271143561,0.992604472009966,-0.00885172647810664,-0.0014810044493683,1.38572041034236,0.077038561932364,-0.39641947614851,-0.141747628650805,-0.00230174277956136,-0.47471737309476,0.262482910883657,-0.23279613902937,0.073999279501467,0.194215048351813,-1.16339714113946,-0.357046107144332,0.185856261110283,-0.49499468005901,-0.17473974324261,0.906107559355701,-0.253407281333409,-0.449590824622192,0.392844281796169,0.175110202149973,-0.231449554032634,-0.334506432066832,0.00325952951360898,0.0442332923375336,-0.344867214016137,0.78067216469411,-2.19017512604245,0.347652154955637,0.564781481370965,-0.12583951304242
"7",-5.33353638193595e-05,0.100259628322769,0.188798581473462,-0.080478555321086,-0.245228148142422,-0.0701293082071638,-0.0935709454932367,-0.42501671502998,0.757066604029991,-0.00153213451607056,-0.651878857214213,-0.702284086144506,-4.71825998057135e-05,0.00110987690155748,-0.349087303583397,0.242100078414423,-0.534461796891627,0.806147341972143,-0.000724272209911547,0.000384439094692168,1.55715202199552,0.450792866560627,-0.769940956688439,-0.155155787155634,0.000142461282510822,-0.339989252556113,0.283741716333624,-0.351680446604919,0.0837054855804726,0.118656114070657,-1.41896035081394,-0.0671025297582725,0.384476325517185,-0.433068785213537,0.00241687290668688,0.46311960979447,-0.541401753404861,0.242445703288756,-0.102296128712078,-0.0380775313289592,0.243091606752132,-0.183154546208005,-0.00356271748407822,-0.344822803422013,0.0128005715695813,0.00302487485623038,-2.07281024998278,0.433336234887322,0.876482069064131,-0.139279779097769
"8",-0.00249039083976032,0.309323859475378,-0.321694178055692,0.50160635512147,-0.410087139423746,0.000455161304766184,0.314432988218737,-0.90619224813307,0.890329799736548,0.00182878303959738,-0.797746587154792,-0.492583011053448,0.00772736169152669,-0.000139522000768152,-0.0550471684678643,0.0577453448845639,-0.324318942723558,0.725922604560313,0.189567903182883,0.000382892220961612,1.36406534258775,-0.0638430898233273,-0.148516168723108,-0.184861785900433,0.000521171858931573,-0.323000211667868,0.240049175889052,0.130629810789118,-0.154472827005546,0.196041933024443,-1.23345778292495,-0.185606428153114,0.0470666345900745,0.191813363300772,-0.27819111396137,-0.233473036461365,0.327181483884066,-0.23177048817375,-0.0402440692781134,0.176854136503334,-0.239905467016338,-0.171178948453346,0.00167430353408091,-0.185146992232228,-0.137419859686097,0.334014016189729,-1.97200500649044,0.556178569615688,0.0860345448852482,0.0265281520387923
"9",0.0038909274483204,0.256877863131298,0.00121349698989479,0.319125111337506,-0.583817216248696,-8.73766918150722e-05,0.27106249461594,-0.219438448736078,0.475596736643083,0.00656553581634428,-0.599494859861211,-0.914930879622675,-0.00031089255171743,0.000643429009739689,-0.0726375005157745,0.377992071838649,-0.601148968574528,0.345441473926744,0.620374269356779,-0.0129785599752635,1.07091991561215,0.0629669662515449,0.0969654507290526,-0.1978460971648,-0.00111251691336478,-0.343412164341005,0.0181188077418271,0.0357196892551711,0.375738035243069,-0.521962707360557,-1.13869588962352,-0.468839765469174,0.721338611672722,-0.319863519163337,0.294789555574897,-0.25555563505763,0.391768658651729,-0.368050476901196,-0.0600591012246639,0.111194667743201,0.000190674724405231,-0.277831326392076,0.000199049683840026,0.00108613824959791,-0.354877231805063,0.305954138929488,-1.90800680488782,0.524028260107875,0.117436467517104,-0.248250874526059
"10",0.363421054082471,0.195047697190324,-0.352455299730951,0.52457971031558,-0.72247585681432,-0.0373063515523509,0.54229803330118,-0.436196660865689,0.465644763190029,0.000935378036763548,-0.745307909084134,-0.622311551637028,-0.00207902421118582,0.00147061550870497,0.154365264767296,0.304191888799882,-0.187789117033132,0.411232856644389,0.536338893695013,-0.00110073544483554,0.586019278119575,0.294488428075633,-0.0297646776343141,-0.469800265438226,0.00174778487797564,-0.30730251462762,0.082739941803478,-0.0118625263729094,-0.309111518729388,0.0437857394198897,-1.32577173800564,0.0625255963610233,0.00649629026485332,-0.312295128233859,-0.2016183059041,0.0131617395326509,0.546530740726361,-0.568665810625696,0.538019569550537,-0.441664713076645,0.000864016726028236,-0.0354529839371963,-0.000395509840690676,-0.709747638064461,0.0632564916485682,0.410124982814585,-1.61024854016152,0.0722335484068133,-0.0179144195883893,0.0947048394341998
